Date,MSCIDeveloped,MSCIEmerging,Commodity,Gold,DowToGold,ShillerPE,Cpi
2017-10-8,2014.02,42.119,180.955,1274.88,17.86338322038152,30.92,246.626
2017-10-9,2014.02,42.119,180.955,1274.88,17.86338322038152,30.92,246.626
2017-10-10,2013.12,42.089,180.956,1283.55,17.732904834248764,30.92,246.626
2017-10-11,2021.55,42.507,183.196,1288.05,17.724995147703893,30.92,246.626
2017-10-12,2024.54,42.7,183.496,1291.75,17.706901490226436,30.92,246.626
2017-10-13,2023.64,42.682,183.275,1294.41,17.645884997798223,30.92,246.626
2017-10-14,2028.01,43.069,184.829,1303.5,17.54639048714998,30.92,246.626
2017-10-15,2028.01,43.069,184.829,1303.5,17.54639048714998,30.92,246.626
2017-10-16,2028.01,43.069,184.829,1303.5,17.54639048714998,30.92,246.626
2017-10-17,2029.89,43.04,184.621,1295.79,17.716574444933208,30.92,246.626
2017-10-18,2027.36,42.819,184.239,1285.7,17.8870965232947,30.92,246.626
2017-10-19,2030.44,42.921,183.992,1281.58,18.069570374069507,30.92,246.626
2017-10-20,2033.29,42.542,184.071,1289.86,17.957793869102076,30.92,246.626
2017-10-21,2035.58,42.7,184.117,1280.68,18.21581503576225,30.92,246.626
2017-10-22,2035.58,42.7,184.117,1280.68,18.21581503576225,30.92,246.626
2017-10-23,2035.58,42.7,184.117,1280.68,18.21581503576225,30.92,246.626
2017-10-24,2030.06,42.358,184.711,1281.5,18.161498244245024,30.92,246.626
2017-10-25,2031.38,42.358,185.824,1276.78,18.36006203104685,30.92,246.626
2017-10-26,2023.48,42.265,185.402,1276.98,18.26924462403483,30.92,246.626
2017-10-27,2025.69,41.979,185.935,1267.56,18.461343052794348,30.92,246.626
2017-10-28,2034.6,42.588,186.891,1273.25,18.405018653053208,30.92,246.626
2017-10-29,2034.6,42.588,186.891,1273.25,18.405018653053208,30.92,246.626
2017-10-30,2034.6,42.588,186.891,1273.25,18.405018653053208,30.92,246.626
2017-10-31,2034.59,42.32,187.53,1276.22,18.29523122972528,30.92,246.626
2017-11-1,2036.8,42.717,187.558,1271.31,18.388308123117103,30.92,246.626
2017-11-2,2041.17,42.941,187.942,1274.71,18.384581591106993,31.3,247.284
2017-11-3,2043.24,42.993,188.126,1278.61,18.392050742603296,31.3,247.284
2017-11-4,2045.47,42.773,189.38,1269.96,18.535379067057228,31.3,247.284
2017-11-5,2045.47,42.773,189.38,1269.96,18.535379067057228,31.3,247.284
2017-11-6,2045.47,42.773,189.38,1269.96,18.535379067057228,31.3,247.284
2017-11-7,2046.8,43.252,192.568,1281.38,18.377390001404734,31.3,247.284
2017-11-8,2046.78,42.974,191.847,1274.69,18.48075218288368,31.3,247.284
2017-11-9,2050.7,43.179,191.891,1281.55,18.38660996449612,31.3,247.284
2017-11-10,2042.36,42.911,191.869,1285.83,18.246533367552477,31.3,247.284
2017-11-11,2040.25,42.727,191.648,1275.9,18.35740261776001,31.3,247.284
2017-11-12,2040.25,42.727,191.648,1275.9,18.35740261776001,31.3,247.284
2017-11-13,2040.25,42.727,191.648,1275.9,18.35740261776001,31.3,247.284
2017-11-14,2035.71,42.635,191.448,1277.67,18.345660460056195,31.3,247.284
2017-11-15,2031.88,42.348,189.057,1278.37,18.311967583719895,31.3,247.284
2017-11-16,2021.03,42.126,188.638,1278.21,18.206147659617745,31.3,247.284
2017-11-17,2035.81,43.002,188.246,1278.86,18.343180645262187,31.3,247.284
2017-11-18,2033.18,43.216,190.386,1293.76,18.054538708879548,31.3,247.284
2017-11-19,2033.18,43.216,190.386,1293.76,18.054538708879548,31.3,247.284
2017-11-20,2033.18,43.216,190.386,1293.76,18.054538708879548,31.3,247.284
2017-11-21,2035.73,43.437,189.21,1276.78,18.35110982314886,31.3,247.284
2017-11-22,2047.15,44.019,189.829,1280.52,18.42285165401556,31.3,247.284
2017-11-23,2050.06,44.129,191.604,1292.09,18.207849298423486,31.3,247.284
2017-11-24,2053.28,44.129,191.604,1291.17,18.22082297451149,31.3,247.284
2017-11-25,2059.54,44.039,192.215,1288.59,18.281990392599667,31.3,247.284
2017-11-26,2059.54,44.039,192.215,1288.59,18.281990392599667,31.3,247.284
2017-11-27,2059.54,44.039,192.215,1288.59,18.281990392599667,31.3,247.284
2017-11-28,2055.77,43.391,191.629,1294.5,18.216129779837775,31.3,247.284
2017-11-29,2066.55,43.715,191.213,1293.95,18.421662351713742,31.3,247.284
2017-11-30,2066.22,43.022,190.905,1283.84,18.647713110667997,31.3,247.284
2017-12-1,2077.36,42.552,189.171,1274.87,19.03907849427785,31.3,247.284
2017-12-2,2069.37,42.313,190.686,1280.78,18.91940067771202,32.09,247.805
2017-12-3,2069.37,42.313,190.686,1280.78,18.91940067771202,32.09,247.805
2017-12-4,2069.37,42.313,190.686,1280.78,18.91940067771202,32.09,247.805
2017-12-5,2069.99,42.394,188.687,1276.13,19.034150125770882,32.09,247.805
2017-12-6,2063.64,42.368,187.468,1265.96,19.100635091156118,32.09,247.805
2017-12-7,2058.22,41.796,184.724,1263.31,19.109252677490087,32.09,247.805
2017-12-8,2063.58,41.916,184.471,1247.2,19.41266837716485,32.09,247.805
2017-12-9,2073.46,42.404,185.016,1248.02,19.494206823608597,32.09,247.805
2017-12-10,2073.46,42.404,185.016,1248.02,19.494206823608597,32.09,247.805
2017-12-11,2073.46,42.404,185.016,1248.02,19.494206823608597,32.09,247.805
2017-12-12,2081.24,42.617,185.492,1242.1,19.63290395298285,32.09,247.805
2017-12-13,2083.43,42.328,183.414,1244.56,19.689528829465836,32.09,247.805
2017-12-14,2084.37,42.836,183.365,1255.49,19.58233836987949,32.09,247.805
2017-12-15,2077.55,42.522,184.218,1252.88,19.561857480365237,32.09,247.805
2017-12-16,2085.54,42.617,184.524,1255.77,19.630776336431037,32.09,247.805
2017-12-17,2085.54,42.617,184.524,1255.77,19.630776336431037,32.09,247.805
2017-12-18,2085.54,42.617,184.524,1255.77,19.630776336431037,32.09,247.805
2017-12-19,2104.02,43.094,185.418,1262.3,19.640497504555178,32.09,247.805
2017-12-20,2096.34,42.871,186.016,1261.75,19.61937784822667,32.09,247.805
2017-12-21,2095.44,42.928,187.09,1265.54,19.538418382666688,32.09,247.805
2017-12-22,2100.78,43.209,187.736,1266.62,19.565686630560077,32.09,247.805
2017-12-23,2099.59,43.574,187.878,1274.12,19.428358396383388,32.09,247.805
2017-12-24,2099.59,43.574,187.878,1274.12,19.428358396383388,32.09,247.805
2017-12-25,2099.59,43.574,187.878,1274.12,19.428358396383388,32.09,247.805
2017-12-26,2099.94,43.574,187.878,1274.12,19.428358396383388,32.09,247.805
2017-12-27,2099.31,43.537,190.474,1282.95,19.288522545695468,32.09,247.805
2017-12-28,2103.19,43.65,191.47,1287.15,19.24740706211397,32.09,247.805
2017-12-29,2106.89,43.949,193.042,1294.96,19.180136838203495,32.09,247.805
2017-12-30,2103.45,44.155,193.865,1303.33,18.966201959595807,32.09,247.805
2017-12-31,2103.45,44.155,193.865,1303.33,18.966201959595807,32.09,247.805
2018-1-1,2103.45,44.155,193.865,1303.33,18.966201959595807,32.09,247.805
2018-1-2,2103.47,44.155,193.865,1303.33,18.966201959595807,33.31,248.743
2018-1-3,2116.04,44.99,194.716,1317.63,18.83989435577514,33.31,248.743
2018-1-4,2125.65,45.419,195.351,1313.15,18.979309294444654,33.31,248.743
2018-1-5,2142.75,45.646,195.367,1322.67,18.957963815615383,33.31,248.743
2018-1-6,2156.6,46.039,193.446,1320.5,19.156281711472925,33.31,248.743
2018-1-7,2156.6,46.039,193.446,1320.5,19.156281711472925,33.31,248.743
2018-1-8,2156.6,46.039,193.446,1320.5,19.156281711472925,33.31,248.743
2018-1-9,2157.96,46.039,192.918,1320.44,19.147405410317774,33.31,248.743
2018-1-10,2161.78,45.965,194.155,1312.79,19.337289284653295,33.31,248.743
2018-1-11,2162.29,45.675,194.865,1316.99,19.262963272310344,33.31,248.743
2018-1-12,2171.78,45.955,195.16,1322.41,19.339486241029633,33.31,248.743
2018-1-13,2185.31,46.394,196.056,1338.15,19.282733624780477,33.31,248.743
2018-1-14,2185.31,46.394,196.056,1338.15,19.282733624780477,33.31,248.743
2018-1-15,2185.31,46.394,196.056,1338.15,19.282733624780477,33.31,248.743
2018-1-16,2193.95,46.394,196.056,1340.15,19.25395664664403,33.31,248.743
2018-1-17,2188.39,46.216,195.106,1338.43,19.27098167255665,33.31,248.743
2018-1-18,2199.93,46.827,196.405,1326.98,19.680515154712204,33.31,248.743
2018-1-19,2196.73,46.881,196.344,1327.05,19.60574959496628,33.31,248.743
2018-1-20,2207.4,47.267,195.503,1332.28,19.569249707268742,33.31,248.743
2018-1-21,2207.4,47.267,195.503,1332.28,19.569249707268742,33.31,248.743
2018-1-22,2207.4,47.267,195.503,1332.28,19.569249707268742,33.31,248.743
2018-1-23,2221.01,47.539,196.217,1333.94,19.652008336207025,33.31,248.743
2018-1-24,2230.05,47.763,196.939,1341.29,19.54149363672286,33.31,248.743
2018-1-25,2232.3,48.165,199.509,1358.52,19.324058534287314,33.31,248.743
2018-1-26,2234.38,48.138,199.345,1348.06,19.57834962835482,33.31,248.743
2018-1-27,2248.93,48.802,200.52,1349.64,19.72134050561631,33.31,248.743
2018-1-28,2248.93,48.802,200.52,1349.64,19.72134050561631,33.31,248.743
2018-1-29,2248.93,48.802,200.52,1349.64,19.72134050561631,33.31,248.743
2018-1-30,2234.22,48.062,199.536,1340.4,19.725067144136077,33.31,248.743
2018-1-31,2214.11,47.406,198.136,1338.67,19.47970000074701,33.31,248.743
2018-2-1,2213.24,47.818,197.376,1345.13,19.44004668693732,33.31,248.743
2018-2-2,2212.53,47.172,198.347,1348.69,19.41640406616791,32.04,249.439
2018-2-3,2171.54,45.965,197.441,1331.97,19.160311418425337,32.04,249.439
2018-2-4,2171.54,45.965,197.441,1331.97,19.160311418425337,32.04,249.439
2018-2-5,2171.54,45.965,197.441,1331.97,19.160311418425337,32.04,249.439
2018-2-6,2103.64,44.352,195.668,1339.57,18.174302201452704,32.04,249.439
2018-2-7,2098.85,45.795,194.746,1324.25,18.81273928638852,32.04,249.439
2018-2-8,2101.07,44.352,192.34,1318.47,18.88048268068291,32.04,249.439
2018-2-9,2045.01,42.815,191.773,1318.75,18.09323981042654,32.04,249.439
2018-2-10,2050.9,43.498,188.512,1314.84,18.398360256761283,32.04,249.439
2018-2-11,2050.9,43.498,188.512,1314.84,18.398360256761283,32.04,249.439
2018-2-12,2050.9,43.498,188.512,1314.84,18.398360256761283,32.04,249.439
2018-2-13,2075.91,44.183,189.083,1322.71,18.59914115716975,32.04,249.439
2018-2-14,2080.68,44.52,189.837,1329.57,18.532645893033088,32.04,249.439
2018-2-15,2105.86,45.636,192.387,1350.61,18.43129400789273,32.04,249.439
2018-2-16,2130.94,46.572,193.459,1353.58,18.61756970404409,32.04,249.439
2018-2-17,2137.91,46.422,193.581,1348.76,18.698196862303153,32.04,249.439
2018-2-18,2137.91,46.422,193.581,1348.76,18.698196862303153,32.04,249.439
2018-2-19,2137.91,46.422,193.581,1348.76,18.698196862303153,32.04,249.439
2018-2-20,2135.94,46.422,193.581,1346.74,18.726242630351813,32.04,249.439
2018-2-21,2126.22,45.785,193.67,1329.2,18.78178603671381,32.04,249.439
2018-2-22,2118.36,45.748,194.174,1324.62,18.720674608566984,32.04,249.439
2018-2-23,2117.17,45.776,195.271,1331.56,18.746793235002553,32.04,249.439
2018-2-24,2140.91,46.591,195.994,1329.32,19.039802304937865,32.04,249.439
2018-2-25,2140.91,46.591,195.994,1329.32,19.039802304937865,32.04,249.439
2018-2-26,2140.91,46.591,195.994,1329.32,19.039802304937865,32.04,249.439
2018-2-27,2159.67,47.023,196.75,1333.34,19.281856090719547,32.04,249.439
2018-2-28,2140.57,45.656,195.394,1318.37,19.273822978374813,32.04,249.439
2018-3-1,2117.99,44.999,193.949,1318.23,18.986974958846332,32.04,249.439
2018-3-2,2089.98,44.913,193.948,1317.1,18.684215321539746,31.81,249.581
2018-3-3,2089.84,45.101,194.118,1321.95,18.562018230644124,31.81,249.581
2018-3-4,2089.84,45.101,194.118,1321.95,18.562018230644124,31.81,249.581
2018-3-5,2089.84,45.101,194.118,1321.95,18.562018230644124,31.81,249.581
2018-3-6,2106.58,45.167,196.669,1320.42,18.83852107662713,31.81,249.581
2018-3-7,2117.77,45.589,196.761,1334.58,18.64565631134889,31.81,249.581
2018-3-8,2115.98,45.636,194.437,1325.62,18.709253028771446,31.81,249.581
2018-3-9,2125.28,45.646,193.662,1322.05,18.830762830452706,31.81,249.581
2018-3-10,2149.32,46.621,195.149,1323.45,19.143707733575127,31.81,249.581
2018-3-11,2149.32,46.621,195.149,1323.45,19.143707733575127,31.81,249.581
2018-3-12,2149.32,46.621,195.149,1323.45,19.143707733575127,31.81,249.581
2018-3-13,2154.26,46.732,194.528,1323.0,19.031451247165535,31.81,249.581
2018-3-14,2144.6,46.31,194.279,1324.97,18.873657516773964,31.81,249.581
2018-3-15,2134.51,46.386,194.485,1325.5,18.67832516031686,31.81,249.581
2018-3-16,2133.35,46.216,193.887,1317.35,18.881588036588607,31.81,249.581
2018-3-17,2134.05,46.114,194.455,1313.77,18.988491136195833,31.81,249.581
2018-3-18,2134.05,46.114,194.455,1313.77,18.988491136195833,31.81,249.581
2018-3-19,2134.05,46.114,194.455,1313.77,18.988491136195833,31.81,249.581
2018-3-20,2110.4,45.617,192.898,1317.14,18.685113199811713,31.81,249.581
2018-3-21,2110.91,46.124,194.154,1311.2,18.85850366076876,31.81,249.581
2018-3-22,2109.18,46.394,196.019,1332.97,18.516778322092772,31.81,249.581
2018-3-23,2072.94,44.847,195.233,1330.22,18.010471952007936,31.81,249.581
2018-3-24,2036.55,43.94,196.263,1347.4,17.465637524120528,31.81,249.581
2018-3-25,2036.55,43.94,196.263,1347.4,17.465637524120528,31.81,249.581
2018-3-26,2036.55,43.94,196.263,1347.4,17.465637524120528,31.81,249.581
2018-3-27,2069.13,45.364,195.774,1353.52,17.88122820497665,31.81,249.581
2018-3-28,2055.55,44.539,195.568,1344.65,17.742691406685754,31.81,249.581
2018-3-29,2047.75,44.316,194.305,1325.04,17.998264203344803,31.81,249.581
2018-3-30,2065.53,45.243,195.364,1325.43,18.185124827414498,31.81,249.581
2018-3-31,2066.85,45.243,195.364,1325.43,18.185124827414498,31.81,249.581
2018-4-1,2066.85,45.243,195.364,1325.43,18.185124827414498,31.81,249.581
2018-4-2,2066.85,45.243,195.364,1325.43,18.185124827414498,30.97,250.146
2018-4-3,2038.54,44.428,193.38,1341.31,17.627684875233914,30.97,250.146
2018-4-4,2048.8,44.866,193.209,1332.78,18.032503488947913,30.97,250.146
2018-4-5,2061.31,44.886,192.342,1333.38,18.197588084417042,30.97,250.146
2018-4-6,2080.69,44.999,193.808,1326.62,18.47192112285357,30.97,250.146
2018-4-7,2052.78,44.118,192.251,1333.45,17.94799955003937,30.97,250.146
2018-4-8,2052.78,44.118,192.251,1333.45,17.94799955003937,30.97,250.146
2018-4-9,2052.78,44.118,192.251,1333.45,17.94799955003937,30.97,250.146
2018-4-10,2061.19,44.164,194.969,1336.28,17.944667285299488,30.97,250.146
2018-4-11,2090.11,45.026,197.115,1339.48,18.221996595693852,30.97,250.146
2018-4-12,2082.57,45.044,198.83,1353.34,17.87388978379417,30.97,250.146
2018-4-13,2090.89,45.026,199.304,1335.15,18.337302924765005,30.97,250.146
2018-4-14,2088.98,44.577,199.698,1344.4,18.11971139541803,30.97,250.146
2018-4-15,2088.98,44.577,199.698,1344.4,18.11971139541803,30.97,250.146
2018-4-16,2088.98,44.577,199.698,1344.4,18.11971139541803,30.97,250.146
2018-4-17,2099.82,44.632,199.548,1345.68,18.260686047202903,30.97,250.146
2018-4-18,2116.43,44.726,199.384,1347.29,18.39739773916529,30.97,250.146
2018-4-19,2123.77,45.111,202.972,1349.39,18.340190752858696,30.97,250.146
2018-4-20,2115.93,44.847,201.858,1345.71,18.328532893416856,30.97,250.146
2018-4-21,2099.73,44.287,201.917,1335.66,18.315244897653592,30.97,250.146
2018-4-22,2099.73,44.287,201.917,1335.66,18.315244897653592,30.97,250.146
2018-4-23,2099.73,44.287,201.917,1335.66,18.315244897653592,30.97,250.146
2018-4-24,2097.22,43.931,200.725,1324.84,18.454069925424957,30.97,250.146
2018-4-25,2081.52,43.724,200.084,1330.35,18.058503401360547,30.97,250.146
2018-4-26,2076.74,43.386,200.689,1323.2,18.20120163240629,30.97,250.146
2018-4-27,2092.44,44.014,201.218,1316.93,18.46896949723979,30.97,250.146
2018-4-28,2096.05,44.287,201.389,1323.61,18.367336299967512,30.97,250.146
2018-4-29,2096.05,44.287,201.389,1323.61,18.367336299967512,30.97,250.146
2018-4-30,2096.05,44.287,201.389,1323.61,18.367336299967512,30.97,250.146
2018-5-1,2086.51,43.968,201.982,1315.93,18.362032934882556,30.97,250.146
2018-5-2,2083.77,43.752,201.256,1304.21,18.477890830464418,31.24,250.779
2018-5-3,2076.69,43.406,201.602,1305.72,18.32320865116564,31.24,250.779
2018-5-4,2071.37,43.311,202.103,1312.75,18.229023043229862,31.24,250.779
2018-5-5,2089.44,43.508,203.254,1314.34,18.45984296300805,31.24,250.779
2018-5-6,2089.44,43.508,203.254,1314.34,18.45984296300805,31.24,250.779
2018-5-7,2089.44,43.508,203.254,1314.34,18.45984296300805,31.24,250.779
2018-5-8,2096.86,43.255,203.639,1314.78,18.52577617548183,31.24,250.779
2018-5-9,2095.07,43.498,202.089,1313.25,18.54956025128498,31.24,250.779
2018-5-10,2109.84,43.584,203.702,1313.17,18.689537531317345,31.24,250.779
2018-5-11,2123.53,44.493,204.523,1320.67,18.73255998849069,31.24,250.779
2018-5-12,2131.96,44.418,203.559,1319.28,18.821758838154143,31.24,250.779
2018-5-13,2131.96,44.418,203.559,1319.28,18.821758838154143,31.24,250.779
2018-5-14,2131.96,44.418,203.559,1319.28,18.821758838154143,31.24,250.779
2018-5-15,2136.09,44.475,203.829,1314.11,18.947736490856933,31.24,250.779
2018-5-16,2119.98,43.555,203.453,1291.41,19.131344809162076,31.24,250.779
2018-5-17,2122.97,44.212,203.76,1290.38,19.195066569537655,31.24,250.779
2018-5-18,2125.56,43.537,203.562,1290.74,19.147140400080573,31.24,250.779
2018-5-19,2120.8,43.171,203.689,1291.89,19.130955421901245,31.24,250.779
2018-5-20,2120.8,43.171,203.689,1291.89,19.130955421901245,31.24,250.779
2018-5-21,2120.8,43.171,203.689,1291.89,19.130955421901245,31.24,250.779
2018-5-22,2130.72,43.433,205.691,1292.54,19.352043263651417,31.24,250.779
2018-5-23,2128.78,43.584,206.201,1291.62,19.22733466499435,31.24,250.779
2018-5-24,2122.9,43.564,206.376,1294.17,19.22993887974532,31.24,250.779
2018-5-25,2117.73,43.331,205.662,1304.48,19.0204219305777,31.24,250.779
2018-5-26,2110.8,43.508,203.343,1300.11,19.039227449985002,31.24,250.779
2018-5-27,2110.8,43.508,203.343,1300.11,19.039227449985002,31.24,250.779
2018-5-28,2110.8,43.508,203.343,1300.11,19.039227449985002,31.24,250.779
2018-5-29,2107.14,43.508,203.343,1297.7,19.07458580565616,31.24,250.779
2018-5-30,2083.27,42.498,201.816,1299.14,18.75198208045322,31.24,250.779
2018-5-31,2100.42,42.833,203.293,1300.43,18.968941042578223,31.24,250.779
2018-6-1,2092.92,42.815,202.841,1298.46,18.803690525699675,31.24,250.779
2018-6-2,2109.19,43.414,201.71,1293.65,19.043180149190274,31.63,251.118
2018-6-3,2109.19,43.414,201.71,1293.65,19.043180149190274,31.63,251.118
2018-6-4,2109.19,43.414,201.71,1293.65,19.043180149190274,31.63,251.118
2018-6-5,2121.86,43.855,198.862,1293.1,19.189304771479392,31.63,251.118
2018-6-6,2119.36,43.518,199.186,1295.02,19.150267949529738,31.63,251.118
2018-6-7,2136.74,44.174,199.013,1296.78,19.391407948919632,31.63,251.118
2018-6-8,2137.57,43.498,199.486,1294.43,19.500019313520237,31.63,251.118
2018-6-9,2137.74,43.414,200.038,1298.53,19.49629966192541,31.63,251.118
2018-6-10,2137.74,43.414,200.038,1298.53,19.49629966192541,31.63,251.118
2018-6-11,2137.74,43.414,200.038,1298.53,19.49629966192541,31.63,251.118
2018-6-12,2144.2,43.414,199.393,1300.39,19.472858142557232,31.63,251.118
2018-6-13,2145.36,43.302,200.144,1297.72,19.511705144407113,31.63,251.118
2018-6-14,2140.2,43.011,200.091,1299.5,19.392997306656408,31.63,251.118
2018-6-15,2142.02,42.721,199.008,1303.06,19.32014642456986,31.63,251.118
2018-6-16,2134.15,42.384,196.237,1279.97,19.602396931178074,31.63,251.118
2018-6-17,2134.15,42.384,196.237,1279.97,19.602396931178074,31.63,251.118
2018-6-18,2134.15,42.384,196.237,1279.97,19.602396931178074,31.63,251.118
2018-6-19,2125.79,41.868,196.183,1277.64,19.557520115212423,31.63,251.118
2018-6-20,2111.44,41.407,193.825,1275.37,19.367093470914323,31.63,251.118
2018-6-21,2117.76,41.586,194.983,1268.94,19.431809226598578,31.63,251.118
2018-6-22,2105.93,41.001,194.4,1266.47,19.314867308345242,31.63,251.118
2018-6-23,2114.9,41.425,197.532,1270.23,19.351526888831156,31.63,251.118
2018-6-24,2114.9,41.425,197.532,1270.23,19.351526888831156,31.63,251.118
2018-6-25,2114.9,41.425,197.532,1270.23,19.351526888831156,31.63,251.118
2018-6-26,2085.59,40.87,195.345,1265.53,19.1641446666614,31.63,251.118
2018-6-27,2088.41,40.708,197.244,1259.75,19.276134153601905,31.63,251.118
2018-6-28,2076.3,39.924,198.947,1252.93,19.24895245544444,31.63,251.118
2018-6-29,2079.62,40.265,198.891,1249.32,19.383384561201293,31.63,251.118
2018-6-30,2089.3,40.87,200.385,1252.55,19.377597700690593,31.63,251.118
2018-7-1,2089.3,40.87,200.385,1252.55,19.377597700690593,31.63,251.118
2018-7-2,2089.3,40.87,200.385,1252.55,19.377597700690593,31.89,251.323
2018-7-3,2082.08,40.462,197.5,1242.51,19.56296528800573,31.89,251.323
2018-7-4,2082.05,40.491,197.48,1252.12,19.3071111395074,31.89,251.323
2018-7-5,2082.17,40.491,197.48,1256.98,19.232461932568537,31.89,251.323
2018-7-6,2096.19,40.389,196.206,1257.41,19.370563300753137,31.89,251.323
2018-7-7,2113.74,40.944,198.052,1254.99,19.487390337771615,31.89,251.323
2018-7-8,2113.74,40.944,198.052,1254.99,19.487390337771615,31.89,251.323
2018-7-9,2113.74,40.944,198.052,1254.99,19.487390337771615,31.89,251.323
2018-7-10,2131.14,41.679,198.234,1258.23,19.691622358392344,31.89,251.323
2018-7-11,2135.87,41.586,198.293,1256.27,19.836229472963616,31.89,251.323
